GOTO/0.000,50.000,0.000,-180.0000,0.0000,0.0000
ARC /ON
GOTO/2.896,49.916,0.000,-180.0000,-0.0000,0.0000
GOTO/5.494,49.697,0.000,-180.0000,-0.0000,0.0000
GOTO/7.782,49.391,0.000,-180.0000,-0.0000,0.0000
GOTO/9.349,49.118,0.000,-180.0000,-0.0000,0.0000
GOTO/10.427,48.901,0.000,-180.0000,-0.0000,0.0000
GOTO/11.297,48.707,0.000,-180.0000,-0.0000,0.0000
GOTO/12.176,48.495,0.000,-180.0000,-0.0000,0.0000
GOTO/13.275,48.206,0.000,-180.0000,-0.0000,0.0000
GOTO/14.624,47.814,0.000,-180.0000,-0.0000,0.0000
GOTO/16.047,47.355,0.000,-180.0000,-0.0000,0.0000
GOTO/17.369,46.886,0.000,-180.0000,-0.0000,0.0000
GOTO/18.561,46.427,0.000,-180.0000,-0.0000,0.0000
GOTO/19.705,45.953,0.000,-180.0000,-0.0000,0.0000
GOTO/20.871,45.435,0.000,-180.0000,-0.0000,0.0000
GOTO/22.138,44.832,0.000,180.0000,0.0000,0.0000
GOTO/23.469,44.150,0.000,180.0000,0.0000,0.0000
GOTO/24.700,43.473,0.000,-180.0000,-0.0000,0.0000
GOTO/25.682,42.901,0.000,-180.0000,-0.0000,0.0000
GOTO/26.453,42.429,0.000,-180.0000,-0.0000,0.0000
GOTO/27.205,41.951,0.000,-180.0000,-0.0000,0.0000
GOTO/28.121,41.343,0.000,-180.0000,-0.0000,0.0000
GOTO/29.422,40.427,0.000,-180.0000,-0.0000,0.0000
GOTO/31.256,39.026,0.000,-180.0000,-0.0000,0.0000
GOTO/33.248,37.344,0.000,-180.0000,-0.0000,0.0000
GOTO/35.355,35.355,0.000,-180.0000,-0.0000,0.0000
GOTO/37.344,33.248,0.000,-180.0000,-0.0000,0.0000
GOTO/39.026,31.256,0.000,-180.0000,-0.0000,0.0000
GOTO/40.427,29.422,0.000,180.0000,0.0000,0.0000
GOTO/41.343,28.121,0.000,-180.0000,-0.0000,0.0000
GOTO/41.951,27.205,0.000,-180.0000,-0.0000,0.0000
GOTO/42.429,26.453,0.000,-180.0000,-0.0000,0.0000
GOTO/42.901,25.682,0.000,-180.0000,-0.0000,0.0000
GOTO/43.473,24.700,0.000,-180.0000,-0.0000,0.0000
GOTO/44.150,23.469,0.000,-180.0000,-0.0000,0.0000
GOTO/44.832,22.138,0.000,-180.0000,-0.0000,0.0000
GOTO/45.435,20.871,0.000,-180.0000,-0.0000,0.0000
GOTO/45.953,19.705,0.000,-180.0000,-0.0000,0.0000
GOTO/46.427,18.561,0.000,-180.0000,-0.0000,0.0000
GOTO/46.886,17.369,0.000,-180.0000,-0.0000,0.0000
GOTO/47.355,16.047,0.000,-180.0000,-0.0000,0.0000
GOTO/47.814,14.624,0.000,-180.0000,-0.0000,0.0000
GOTO/48.206,13.275,0.000,-180.0000,-0.0000,0.0000
GOTO/48.495,12.176,0.000,-180.0000,-0.0000,0.0000
GOTO/48.707,11.297,0.000,-180.0000,-0.0000,0.0000
GOTO/48.901,10.427,0.000,-180.0000,-0.0000,0.0000
GOTO/49.118,9.349,0.000,-180.0000,-0.0000,0.0000
GOTO/49.391,7.782,0.000,-180.0000,-0.0000,0.0000
GOTO/49.697,5.494,0.000,-180.0000,-0.0000,0.0000
GOTO/49.916,2.896,0.000,-180.0000,-0.0000,0.0000
GOTO/50.000,0.000,0.000,-180.0000,-0.0000,0.0000
GOTO/49.916,-2.896,0.000,180.0000,-0.0000,0.0000
GOTO/49.697,-5.494,0.000,180.0000,-0.0000,0.0000
GOTO/49.391,-7.782,0.000,180.0000,-0.0000,0.0000
GOTO/49.118,-9.349,0.000,180.0000,-0.0000,0.0000
GOTO/48.901,-10.427,0.000,180.0000,-0.0000,0.0000
GOTO/48.707,-11.297,0.000,180.0000,-0.0000,0.0000
GOTO/48.495,-12.176,0.000,180.0000,-0.0000,0.0000
GOTO/48.206,-13.275,0.000,180.0000,-0.0000,0.0000
GOTO/47.814,-14.624,0.000,180.0000,-0.0000,0.0000
GOTO/47.355,-16.047,0.000,180.0000,-0.0000,0.0000
GOTO/46.886,-17.369,0.000,180.0000,-0.0000,0.0000
GOTO/46.427,-18.561,0.000,180.0000,-0.0000,0.0000
GOTO/45.953,-19.705,0.000,180.0000,-0.0000,0.0000
GOTO/45.435,-20.871,0.000,180.0000,-0.0000,0.0000
GOTO/44.832,-22.138,0.000,180.0000,-0.0000,0.0000
GOTO/44.150,-23.469,0.000,180.0000,-0.0000,0.0000
GOTO/43.473,-24.700,0.000,180.0000,-0.0000,0.0000
GOTO/42.901,-25.682,0.000,180.0000,-0.0000,0.0000
GOTO/42.429,-26.453,0.000,180.0000,-0.0000,0.0000
GOTO/41.951,-27.205,0.000,180.0000,-0.0000,0.0000
GOTO/41.343,-28.121,0.000,180.0000,-0.0000,0.0000
GOTO/40.427,-29.422,0.000,180.0000,-0.0000,0.0000
GOTO/39.026,-31.256,0.000,180.0000,-0.0000,0.0000
GOTO/37.344,-33.248,0.000,180.0000,-0.0000,0.0000
GOTO/35.355,-35.355,0.000,180.0000,-0.0000,0.0000
GOTO/33.248,-37.344,0.000,180.0000,-0.0000,0.0000
GOTO/31.256,-39.026,0.000,180.0000,-0.0000,0.0000
GOTO/29.422,-40.427,0.000,180.0000,-0.0000,0.0000
GOTO/28.121,-41.343,0.000,180.0000,-0.0000,0.0000
GOTO/27.205,-41.951,0.000,180.0000,-0.0000,0.0000
GOTO/26.453,-42.429,0.000,180.0000,-0.0000,0.0000
GOTO/25.682,-42.901,0.000,180.0000,-0.0000,0.0000
GOTO/24.700,-43.473,0.000,-180.0000,0.0000,0.0000
GOTO/23.469,-44.150,0.000,180.0000,-0.0000,0.0000
GOTO/22.138,-44.832,0.000,180.0000,-0.0000,0.0000
GOTO/20.871,-45.435,0.000,180.0000,-0.0000,0.0000
GOTO/19.705,-45.953,0.000,180.0000,-0.0000,0.0000
GOTO/18.561,-46.427,0.000,180.0000,-0.0000,0.0000
GOTO/17.369,-46.886,0.000,180.0000,-0.0000,0.0000
GOTO/16.047,-47.355,0.000,180.0000,-0.0000,0.0000
GOTO/14.624,-47.814,0.000,180.0000,-0.0000,0.0000
GOTO/13.275,-48.206,0.000,180.0000,-0.0000,0.0000
